book_id,chap_id,term_str,n,tf,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
0,18,wail,2,0.0070921985815602835,0.028261653245459515,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,18,watch,3,0.010638297872340425,0.006673841521188382,NN,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,18,white,2,0.0070921985815602835,0.003271852138672189,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,18,wizard,3,0.010638297872340425,0.005474182689678279,NN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,18,word,12,0.0425531914893617,0.018310819401368264,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,18,words,2,0.0070921985815602835,0.0025560442744822554,NNS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,18,worried,1,0.0035460992907801418,0.003996142242844751,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,18,yearning,1,0.0035460992907801418,0.01975126102245017,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,19,absent,1,0.004132231404958678,0.015547523496997288,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,abuse,1,0.004132231404958678,0.01967975490195597,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,accident,1,0.004132231404958678,0.011206093442989158,NN,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,afraid,1,0.004132231404958678,0.004656661621827354,JJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,agitated,1,0.004132231404958678,0.015547523496997288,JJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,agony,1,0.004132231404958678,0.013130323080794164,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,agreed,1,0.004132231404958678,0.007073862038030478,VBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,angry,5,0.02066115702479339,0.016021482272331446,JJ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,annoying,1,0.004132231404958678,0.01646650044466856,VBG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,antidote,1,0.004132231404958678,0.01598932186028866,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,argument,2,0.008264462809917356,0.022007975311755613,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,ashamed,1,0.004132231404958678,0.01163209961226231,VBN,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,attack,1,0.004132231404958678,0.005868216895976305,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,bad,2,0.008264462809917356,0.0060906247451752585,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,badly,2,0.008264462809917356,0.012607119743574334,RB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,bang,1,0.004132231404958678,0.007958675283290178,NN,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,belt,1,0.004132231404958678,0.015136219060836485,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,black,1,0.004132231404958678,0.0006982486448296011,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,blessing,1,0.004132231404958678,0.024730963254585916,VBG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,boy,2,0.008264462809917356,0.0034719709820352543,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,brilliant,2,0.008264462809917356,0.014355087555092615,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,cabinet,1,0.004132231404958678,0.011206093442989158,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,case,1,0.004132231404958678,0.0030978373798171907,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,cheer,1,0.004132231404958678,0.01141529209203861,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,commotion,1,0.004132231404958678,0.01598932186028866,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,confusion,1,0.004132231404958678,0.014751469455913008,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,constant,1,0.004132231404958678,0.01439005275653144,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,continue,1,0.004132231404958678,0.008720760287990292,VB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,cracked,1,0.004132231404958678,0.009141750428565553,VBN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,criticism,1,0.004132231404958678,0.021685650881998288,NN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,criticize,1,0.004132231404958678,0.023015932265830364,VB,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,curse,1,0.004132231404958678,0.00419531717625335,NNP,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,cutting,1,0.004132231404958678,0.011857090455329983,VBG,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,danger,1,0.004132231404958678,0.006871756250919129,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,dangerous,1,0.004132231404958678,0.0037083895304109602,JJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,darkness,2,0.008264462809917356,0.0083906343525067,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,dashed,1,0.004132231404958678,0.008586787239674683,VBD,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,death,2,0.008264462809917356,0.005281969179901334,NNP,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,depth,1,0.004132231404958678,0.024730963254585916,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,deserted,1,0.004132231404958678,0.0056214968706694134,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,detention,1,0.004132231404958678,0.009288956667122254,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,dirty,1,0.004132231404958678,0.008857813444747314,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,discomfort,1,0.004132231404958678,0.018883700860871686,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,dolphin,1,0.004132231404958678,0.027148163670789042,NN,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,don,7,0.028925619834710745,0.06827609792939664,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,dying,1,0.004132231404958678,0.008720760287990292,VBG,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,elf,1,0.004132231404958678,0.0071775437775463075,NN,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,19,exasperation,1,0.004132231404958678,0.01598932186028866,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,excellent,1,0.004132231404958678,0.006125589946614084,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,excitement,1,0.004132231404958678,0.006676278090677987,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,expect,2,0.008264462809917356,0.009451164079577272,VBP,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0,19,fairly,1,0.004132231404958678,0.012587990298652624,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,falling,1,0.004132231404958678,0.006125589946614084,VBG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,familiar,2,0.008264462809917356,0.012974013291991306,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,fat,2,0.008264462809917356,0.011569674437096162,NNP,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,fatal,1,0.004132231404958678,0.018883700860871686,JJ,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,feeling,2,0.008264462809917356,0.0028184869242567512,NN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,19,fell,3,0.012396694214876033,0.0023076609403747408,VBD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,ferocious,1,0.004132231404958678,0.02059873184962724,JJ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,fight,3,0.012396694214876033,0.01592297590250454,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,fighting,1,0.004132231404958678,0.0060385584774908215,VBG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,filthy,2,0.008264462809917356,0.01771562688949463,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,forbidding,1,0.004132231404958678,0.02059873184962724,JJ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,forced,1,0.004132231404958678,0.0037671244858642687,VBN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,forgotten,1,0.004132231404958678,0.004521166022167562,VBN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,found,2,0.008264462809917356,0.0016100510494547367,VBD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,friend,2,0.008264462809917356,0.0074167790608219205,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,frightened,1,0.004132231404958678,0.0060385584774908215,JJ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
0,19,frowning,2,0.008264462809917356,0.010463428596312769,NN,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,frustration,1,0.004132231404958678,0.015136219060836485,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,fuming,1,0.004132231404958678,0.01755341947703961,NNP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,furious,1,0.004132231404958678,0.006125589946614084,JJ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,fury,1,0.004132231404958678,0.007073862038030478,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,gift,1,0.004132231404958678,0.012334269039709883,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,giggle,1,0.004132231404958678,0.015547523496997288,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,glad,1,0.004132231404958678,0.005384582924115895,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,glee,1,0.004132231404958678,0.015547523496997288,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,glum,1,0.004132231404958678,0.02059873184962724,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,good,9,0.0371900826446281,0.00230805253384407,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,grudge,1,0.004132231404958678,0.02059873184962724,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,guilty,2,0.008264462809917356,0.019834137247013515,JJ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,happily,3,0.012396694214876033,0.015695142894469154,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,happy,1,0.004132231404958678,0.003423093479048764,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,harm,1,0.004132231404958678,0.01439005275653144,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,harry,118,0.48760330578512395,0.0,NNP,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,hell,5,0.02066115702479339,0.02328330810913677,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,hit,1,0.004132231404958678,0.0028397213180541593,VBD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,hope,3,0.012396694214876033,0.008218574537881355,VBP,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,hospital,8,0.03305785123966942,0.053410224725423894,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,19,hurried,4,0.01652892561983471,0.010760204480270305,VBD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,hurt,2,0.008264462809917356,0.008647054977470536,VB,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,hurting,1,0.004132231404958678,0.011206093442989158,VBG,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,ill,4,0.01652892561983471,0.0033641883319856557,NNP,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,immediately,2,0.008264462809917356,0.010019038047213753,RB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19,inept,1,0.004132231404958678,0.027148163670789042,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,inexplicable,1,0.004132231404958678,0.01967975490195597,JJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
0,19,injury,2,0.008264462809917356,0.03027243812167297,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,innocent,1,0.004132231404958678,0.009141750428565553,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,instructions,2,0.008264462809917356,0.016911517787387892,NNS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,19,insult,1,0.004132231404958678,0.014751469455913008,NN,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0
0,19,inter,2,0.008264462809917356,0.02878010551306288,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,interested,3,0.012396694214876033,0.02091585816903851,JJ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,19,jump,1,0.004132231404958678,0.008202037634751205,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,kick,1,0.004132231404958678,0.013421188072080932,VB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,kill,2,0.008264462809917356,0.0074167790608219205,VB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,late,1,0.004132231404958678,0.004323527488735268,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,laugh,2,0.008264462809917356,0.008016055918543968,NN,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,laughter,1,0.004132231404958678,0.0051567252621635765,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,leave,2,0.008264462809917356,0.0034719709820352543,VB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
0,19,level,1,0.004132231404958678,0.008079114728164213,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,lifeless,1,0.004132231404958678,0.021685650881998288,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,lose,1,0.004132231404958678,0.008202037634751205,VB,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,lost,3,0.012396694214876033,0.007345979564021049,VBN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,luck,2,0.008264462809917356,0.0124278216353155,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,lucky,3,0.012396694214876033,0.021221586114091435,JJ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,lying,1,0.004132231404958678,0.0026900511200675763,VBG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,mad,1,0.004132231404958678,0.0028397213180541593,NNP,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,missing,1,0.004132231404958678,0.006971952723012837,VBG,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,mistake,1,0.004132231404958678,0.006773215994909346,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,mistress,3,0.012396694214876033,0.056651102582615055,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,muddy,2,0.008264462809917356,0.026842376144161864,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,mum,1,0.004132231404958678,0.00508266779110051,NNP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,murder,1,0.004132231404958678,0.009917068623506758,NN,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,nasty,1,0.004132231404958678,0.005231714298156384,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,nervous,1,0.004132231404958678,0.006303559871787167,JJ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,obey,2,0.008264462809917356,0.03197864372057732,VB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,19,obscene,1,0.004132231404958678,0.027148163670789042,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,ominous,1,0.004132231404958678,0.013726975598708108,JJ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,opportunity,1,0.004132231404958678,0.010257821351572763,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,19,owing,1,0.004132231404958678,0.016985223097907648,VBG,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0
0,19,pain,1,0.004132231404958678,0.0045885288830316145,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,painful,2,0.008264462809917356,0.01857791333424451,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,panic,2,0.008264462809917356,0.014355087555092615,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,pay,1,0.004132231404958678,0.008327548581212027,VB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,peaceful,1,0.004132231404958678,0.01598932186028866,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,planning,1,0.004132231404958678,0.008720760287990292,VBG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,pleased,1,0.004132231404958678,0.004725582039788636,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,poison,7,0.028925619834710745,0.09191226156555915,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,poisoned,3,0.012396694214876033,0.056651102582615055,VBN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,possession,2,0.008264462809917356,0.024668538079419766,NN,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,prepared,1,0.004132231404958678,0.008857813444747314,VBN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,present,1,0.004132231404958678,0.006303559871787167,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,pretending,2,0.008264462809917356,0.015222604576592965,VBG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,pretty,2,0.008264462809917356,0.011405215284718436,RB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,problem,2,0.008264462809917356,0.012251179893228168,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,professor,5,0.02066115702479339,0.010186777092564402,NNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,provide,1,0.004132231404958678,0.016985223097907648,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,punch,1,0.004132231404958678,0.016985223097907648,VB,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,punished,1,0.004132231404958678,0.014751469455913008,VBN,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,quiet,2,0.008264462809917356,0.00789376664641107,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,19,real,1,0.004132231404958678,0.0028397213180541593,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,resentful,1,0.004132231404958678,0.015136219060836485,JJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,resentment,1,0.004132231404958678,0.01646650044466856,NN,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,risk,1,0.004132231404958678,0.00959474419374943,NN,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,rooted,1,0.004132231404958678,0.01646650044466856,VBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,row,1,0.004132231404958678,0.007283060687079933,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,rue,1,0.004132231404958678,0.027148163670789042,VB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,rule,1,0.004132231404958678,0.011857090455329983,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,19,satisfied,1,0.004132231404958678,0.010435791276745845,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,score,2,0.008264462809917356,0.02878010551306288,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,19,seize,1,0.004132231404958678,0.011857090455329983,VB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,servant,1,0.004132231404958678,0.01285299169294897,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0,19,shaking,2,0.008264462809917356,0.0041633588253981455,VBG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,shining,1,0.004132231404958678,0.006971952723012837,VBG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,shock,1,0.004132231404958678,0.004795308562782009,NN,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
0,19,shot,2,0.008264462809917356,0.007772718911168084,NN,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,shoulder,1,0.004132231404958678,0.0022623462615805508,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,shout,1,0.004132231404958678,0.008079114728164213,NN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,19,sick,1,0.004132231404958678,0.007390478904158217,JJ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,sickening,1,0.004132231404958678,0.01646650044466856,VBG,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,slip,1,0.004132231404958678,0.008720760287990292,VB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
0,19,sneaking,1,0.004132231404958678,0.01285299169294897,VBG,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0
0,19,spite,2,0.008264462809917356,0.026842376144161864,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,stone,1,0.004132231404958678,0.002448659854673683,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,strife,1,0.004132231404958678,0.027148163670789042,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,suffering,1,0.004132231404958678,0.01439005275653144,VBG,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,sun,2,0.008264462809917356,0.01544971810074261,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0,19,surprise,2,0.008264462809917356,0.008518155348949723,NN,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0,19,teacher,1,0.004132231404958678,0.005702607642359218,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,tender,1,0.004132231404958678,0.031280395075747716,JJR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,19,terrible,1,0.004132231404958678,0.004795308562782009,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,threatening,1,0.004132231404958678,0.010808509495636663,VBG,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,troll,1,0.004132231404958678,0.013130323080794164,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0,19,unable,1,0.004132231404958678,0.005784837218548081,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,unexpected,1,0.004132231404958678,0.01285299169294897,JJ,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,19,uninterested,1,0.004132231404958678,0.027148163670789042,VBN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,untie,1,0.004132231404958678,0.023015932265830364,VB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,19,upright,1,0.004132231404958678,0.01061923805095433,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,19,vanished,2,0.008264462809917356,0.0066253825087109215,VBD,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,19,victim,1,0.004132231404958678,0.01598932186028866,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,visitor,1,0.004132231404958678,0.018883700860871686,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19,wait,1,0.004132231404958678,0.0027395248459604516,VB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,wan,2,0.008264462809917356,0.03197864372057732,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,19,wart,1,0.004132231404958678,0.021685650881998288,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0,19,watch,1,0.004132231404958678,0.002592318607403752,NN,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,19,wearily,1,0.004132231404958678,0.012334269039709883,VBD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,19,white,1,0.004132231404958678,0.0019063270725321435,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
