term_str,0,1,2,3,4,5,6,7,8,9
owls,-0.001051580504333489,-0.001782211307292055,-0.019232037952791003,-0.14849392273692247,0.03001035294811001,-0.025960897590916007,0.10648375764599566,-0.03353452138554059,-0.01647272076607714,-0.009930383708426175
won,0.0019360531040316176,-0.013038789354933307,-0.057923783285682824,0.05336080418968957,0.07827708349139843,0.03170648296202325,-0.025363047869405072,0.028074425417514794,0.018839987989622855,0.07203132703970119
loads,0.0051740894457406724,-0.005030524271050361,-0.015854794304801148,-0.007810320718016885,0.0011012348232281332,-0.0014971553009842055,-0.0013704005750507719,-0.0032448984161740154,0.010072785390626645,0.005444048511269348
tomorrow,0.01990462935250252,-0.0001763867803417254,-0.0247326954697469,-0.031158705111912207,0.024040923952748372,-0.012976524855922083,0.0003135851922914462,-0.005723527926154421,0.017598542652983707,0.02446708906912289
landed,0.00808880925928469,-0.0036795959191969455,-0.0041145389536113505,0.0019212028386460089,0.016215596027713237,0.01783636143399941,0.01089603705141637,-0.005771651490796421,0.007246107199679264,-0.010660119803904716
fight,0.011593205251294264,0.012104998180369746,0.027102590431989038,0.03564074479724457,-0.008119049557915882,-0.006203130913323928,0.011281259693226589,0.006043875325667841,-0.012767991943796327,0.005788629697115227
twelve,-0.0036682745569044327,-0.0033932178253529553,0.009436039355978178,-0.028552524251010906,0.03346758652148278,0.007977165451830352,0.0443305116061275,0.022253907746487354,-0.0012860184681416078,0.024037082147810494
waited,-0.0002902332284559025,0.004353175319891801,-0.006495923955428277,0.015651241627873486,-0.004722422512696439,0.013933139660798488,0.004156751954653302,0.014154676438574865,-0.02589818633352841,0.014595148015633035
grinning,0.0005410265423342602,-0.009989767530611138,-0.04048034252946815,-0.02193614518476197,-0.001694681141292403,-0.021067110596679976,-0.01873431667731164,-0.01179436831532955,0.00041334051272555905,0.0024351027353387866
brown,0.004240445246116504,-0.0133990951712912,-0.030983729477005405,-0.02130085686376324,-0.0075754173136743305,0.012984451477593459,-0.022089189804151872,0.0038535321749568066,-0.01829125823781872,-0.007188655231636679
giant,0.10199000432044628,-0.0006662215018112832,0.015530025754304637,-0.017355703745459455,0.02095099031605167,0.14410979045229613,0.007144038461292307,-0.09346624488172779,0.06534639837047612,-0.07951085811390303
obviously,-0.004893027949754065,-0.012834950845802462,-0.023579978163474753,-0.015920384650972317,0.009963838983983751,-0.00981361237722102,-0.0020822050652404703,0.00882598487947485,0.018381635787694264,0.014287736903786971
ear,-0.00022494730392260282,0.009022619075160571,-0.010171206640444838,0.017389813032910123,0.003067483292573484,-0.015965383222654058,0.014454477065663739,-0.010546166566111103,0.01475419586367707,0.004848494349128697
crossed,-0.0055693311913226524,-0.007493180262504534,0.007714877558025949,-0.02153335754302089,0.016934372335823625,0.007633864757046256,0.021527607173967483,-0.002720109307438501,-0.006382027370638474,0.014500980048049962
portrait,-0.002878461229743084,-0.0009642286943776938,-0.046105628918172735,0.020320556950838557,0.009614019716339533,-0.00843674167313284,-0.006824785437735077,0.0019435385370885979,-0.026221444740870077,-0.0002756805593496954
sleep,0.002721065600286194,-0.016175785854269886,0.003488108573478867,0.01577035988263427,0.019989660485193263,-0.008148861098255668,0.027852976917734217,0.0059775546443264285,0.004807368779208936,0.006515044606983056
safe,0.003794416886144565,-0.014736063378475437,0.0291676236583858,0.026247915908300553,0.031148375262227034,0.01232084598140594,-0.014569357617084314,0.046936760314600555,0.009580165979932118,0.0067208794679882965
grip,-0.004787943265067488,0.0020277698184948093,-0.0015640248173743943,0.01983187450815971,-0.00026899606893792717,-0.0056538330655818364,0.0294261940144933,-0.00795641617670475,0.010418701070178326,-0.01968776467996826
wind,-0.0011383125198172791,0.003300528042696903,-0.004788667192018114,0.011509207971713523,0.04950598730390468,-0.001749495084786333,0.02877762966188279,-0.011052932409210825,-0.021891964153161518,-0.008899530485543363
conversation,-0.0007865728632694391,-0.010193768660911923,-0.030272726910500477,-0.022027425396909883,-0.031553119895138246,-0.006438362388635178,0.00481666168694172,-0.00763773259709149,0.03238097210880182,0.0014363836487560986
emerged,-0.0018084545507972786,0.011085540267081027,-0.005678850470324415,0.0074193428864499965,-0.016691750664588695,-0.0011130099262949302,-0.0038642104011180653,-0.001719870338708553,0.004527491013883497,-0.03246292642800314
reach,0.004634170877213957,-0.014745635471113308,0.022509477858089297,0.021161979445791353,0.005517847803657186,0.013694298997683244,0.011018512862866637,-0.024435115471963233,0.011420817624046682,-0.024811398766115444
glance,0.0056171714138526065,0.001505499631970401,-0.0019227666498626086,-0.003941184487654865,-0.00972766301943154,0.000556515342787884,0.016122003239532726,0.0022043226398769,0.006090645265241109,-0.007504944333152561
size,0.01110869314382023,-0.008968679095466437,-0.012062380670772446,-0.0010804176619624425,0.011783960682755303,-0.024987814756272927,-0.009088572672733023,0.0120224626634821,0.006936287360664057,-0.0014534199146739185
knowing,-0.006485301051239007,0.016342946929637486,0.020736951302500996,-0.002142229749895015,0.020604574602294087,0.024213075638752208,0.0588185544636445,0.010882367038844239,-0.017470019182014705,0.01907665004157808
hide,0.009954179923845617,0.009378224683456633,0.008197953983311723,0.009754005072080647,-0.004514692358580478,-0.0021100361477527896,-0.024693278897916084,0.009977389598602508,-0.002623388855794391,-0.014659341249096817
fly,-0.0008617745138066841,0.011678720855743183,-0.023039844449498716,0.01523435496787602,0.0425226312786244,-0.022256454125842907,0.002816371186757925,-0.0304791057128223,0.003174118711811936,0.00608352070161801
coldly,0.0003581039303296811,-0.007226863426869498,-0.014989242829150378,-0.0221539092646572,-0.02340730780881058,0.00411215555763488,0.011308714774762455,0.011177168177208464,0.0011328708961724522,-0.013501628728353273
sir,-0.04203145984484183,-0.8516249348327516,0.13442209703085933,0.14386169903599869,0.05185251840420472,-0.04024199767652741,0.031223702460241268,0.008007129402530623,0.0281234963144218,-0.0972334774959454
afternoon,0.005002417022601172,-0.013237294558669649,-0.04842939411869531,-0.023094229281240032,-0.025794289112152025,0.021907065775836076,-0.005573500514306795,0.006883557007762797,-0.00442691383220253,0.0020365871980435523
soft,0.0039007927411133197,0.013600493380669886,0.01622571916292884,0.006827337477354616,-0.00954434808123569,-0.012043982060193031,0.025253286780005088,0.007736715733465762,0.008560171224439814,-0.003664669037628166
hospital,0.0010560658166255705,0.0011797347659668503,-0.025389416454687876,0.025006772275684125,0.004858764663242293,-0.011565508063679954,0.027425585964494875,0.016529301601711795,0.020494252468443018,0.02097798074246452
excitement,-0.002784277125552932,-0.0008527669736712592,-0.01929178005290771,0.011964917475077698,0.01461370556629631,-0.006372184849374245,-0.021035002729078194,-0.019940620280350735,0.004752892984452213,0.012372457578252513
early,-0.00355479487366513,-0.00033219216554430703,-0.021015594693513686,-0.021292926769447686,0.008280753712796912,0.0038710403124573548,-0.001786591179703179,-0.0045823902392360056,0.016602241534382993,0.01925601279356215
subject,-0.0010362483212151287,-0.02002819560726482,-0.058184291638284175,-0.04218861580220351,-0.05921808836472802,0.022817585564749294,0.039360736740284646,0.01766162915825296,0.0025945976420567065,0.007795565246205699
weeks,-0.0015785641424804835,-0.03101854908974204,-0.005834696071693249,-0.020755321578479074,0.030718254726139947,-0.015960385587330036,-0.009483943359997873,-0.004879138456001492,-0.018299175615303233,0.04970772162326347
smiled,-0.0023094723479975036,-0.017294946844612025,0.0058516757476271206,0.001103148263219002,-0.010646869371164948,0.026898747662899153,-0.026099221461835468,0.03991582982981215,0.03656616356882138,0.03285774509266725
usually,-0.004067038432958921,-0.0004845675922026433,-0.014190824428840766,-0.03223397772615827,-0.016051663625211002,0.00837504448176688,0.0024014295096143824,0.0016144196083744083,-0.007573222121355724,0.004287199833808674
happily,0.0026284698759706363,-0.01475237393124387,-0.026732916085301414,-0.013041676615210725,-0.003726597484282713,-0.016488284356144817,-0.01186257385146263,0.00012687372056408014,0.015968493879724103,0.008880780254068089
wonder,0.005581861494021892,-0.002869066655385995,-0.022105135195368223,-0.003250112915972739,0.004708503502885968,-0.0007672819162719717,-0.007693735760234195,0.013825237412730354,0.007531717474104231,-0.00829659228990035
seat,-0.008636124268485914,-0.002738968751895369,-0.030603341589686462,-0.015898945763167503,-0.007461155494292064,-0.023019357227470783,-0.03603777724667997,0.022591904628751467,0.07975353199815742,-0.043631658557542904
tall,-0.003588987698362297,0.0003431769351462155,-0.00145818532830132,-0.02109450630503248,-0.0015831596784413708,0.003199187790205814,-0.005060650361036706,0.013811009235838011,0.014912259850114348,-0.009592193958703523
news,-0.00673895028709003,0.0035209591370697984,0.010552081634725357,-0.03737599104259163,0.014720273059314181,-0.017816127647867018,0.03416838686453408,-0.008162305410474593,0.019152897169963767,0.004615870023061389
girl,1.1995457258660868e-05,-0.010606159072582331,-0.03358290982297446,0.0012579260869703787,-0.02363362138172193,0.014374211191481814,-0.016697417799301742,-0.0020203108465512267,-0.00746391854686286,-0.09451900282371548
frowning,-0.0012170086197838303,-0.02237764887562096,-0.002142025324648563,-0.012644350720192127,-0.013960494123217778,-0.014244884934899874,0.03289802690201187,0.007607194489902499,0.015174481639066621,-0.00022871103627925297
nasty,0.0023266153839076923,-0.007143501108538917,-0.014840276823192146,-0.021225702221012787,-0.0001170746157885256,-0.00829436523765687,0.00043813443204984806,0.006605844967654162,-0.00684474786890998,-0.004103082868036716
voices,-0.0017371820133028635,-0.00510634082140156,-0.0032868628174837974,0.0061367191517356975,0.0098720408270568,-0.008426617161996913,0.02098814928435715,-0.017937426127047258,0.005613177681387239,0.005528845141190975
slammed,0.0026027285774412067,0.0024846291512213383,0.005503542551667027,-0.018369508591947078,0.034422271028095,-0.011390505690909923,0.008120332411556632,-0.008356245165792286,-0.0008118018413251916,-0.021392938649517728
age,0.0007194976070318196,0.0025925239235795898,0.011298356656123837,-0.033881017588922424,-0.018068942359577532,0.008182273033801524,-0.0037933757022802867,0.005467989222055001,0.0069651749549484625,-0.0022380599062636073
anxiously,0.004120460173117974,-0.01896596878782501,-0.02351372143398358,-0.0010369527566168216,0.004824323253245379,-0.024492482732551984,-0.007198664862611971,-0.010623939522037298,0.01851538701537186,0.0008717736983103125
questions,0.012673017371997141,-0.017367654758567164,0.006027128806285319,-0.040398107925365884,-0.020262666757993694,0.032537744668642024,0.008292305781093027,-0.021939585451214928,-0.006925830616032525,0.003268504142880045
witches,0.0062877861754830205,0.013435480174325954,0.007352473202236402,-0.04754401493820198,-0.014607245599500647,0.009145716270464429,0.011773599852556299,0.010023875347371796,0.02075760599957179,-0.015917676052732643
stunned,-0.0028251830508463547,0.006179818456912614,0.0016503392442476738,0.02063819143928183,0.00598431416733779,0.005406302817317535,0.0024904693929212423,-0.004746029454397664,0.016480058844228516,0.0017019772053299756
die,0.006116875090643528,0.01935739986581353,0.0537482063613072,0.06955847144066439,-0.0020296323050272066,0.07787523637679686,0.015586884795552317,0.03796754847519204,-0.01508905633612828,-0.015265576732396376
trees,0.021218973729637984,0.030882312540911783,0.000658579772499645,0.11821259583543443,0.02389265428475202,0.10403130510712455,0.007045551483670687,-0.2007039823633231,0.08355546048526337,0.009052580837564994
tree,0.011445086122131387,0.029378583072076664,0.01653895723362413,0.06956083322739874,0.016051095007762348,0.07036765544997996,0.046030916975184404,-0.058897152602187614,0.06173610189496846,0.03894966206603065
mistake,0.015175351796798667,0.00674577430265033,0.012395147867652117,-0.0011906212622271044,0.007697395577596458,0.021414821078701858,0.022087373595286137,-0.01581721294812953,-0.005861150154692419,0.004442048220251097
master,-0.01362522947392915,-0.00973341216492376,0.14571631906550742,0.11949922711113396,-0.09101387897128707,0.12360870835134734,-0.0480221206214942,-0.02689869798705339,-0.10918250340053075,0.15274196971203427
hissed,0.003083285436116105,-0.037889211715936,0.010001027518419876,0.009961875498167476,0.02937647592855205,0.01922499128275983,0.02935879950275782,0.01274046157927607,-0.03204833823061658,-0.04738729036449062
echoed,-0.003743370021637344,0.011750985379801203,0.015379562343682172,0.03268787636953041,-0.0005791743795275436,-0.012421609788040765,-0.012966526178913513,-0.012788636237776508,0.0007184626494655936,-0.0068134704339369336
smell,0.005447265120961925,0.0012519448546649732,-0.00826064734490705,0.0008784851813125425,-0.001596771687993462,0.0186978221917527,0.0009296310744579766,-0.005316096588524186,-0.0017638569121364626,-0.0067278300099225695
quick,0.0031047179061041512,-0.005707410632277996,0.0024521689199090454,-0.012048520028278888,-0.0012992055993468641,-0.013481072548204574,0.006242861588262902,0.01753568281026807,0.020650440979195543,-0.013909345215038069
attention,-0.0011520417562414825,-0.008217517655992601,-0.025455088791477853,-0.007297136016362606,-0.028226874850108077,0.006868821455796975,0.0046176562564278585,0.012890025292206533,-0.0028895378298156404,0.015117516087079747
rolled,0.002724635898221803,0.006997937909667152,0.0011408353174829084,-0.0026175749446216037,0.00409199725516127,3.2943613661985444e-05,0.007155148527971112,-0.0033465370899054183,-0.009871985863040314,-0.024202316457137676
slid,0.005458311762663924,0.01030462600292707,0.013570224675283364,-0.00380851352716201,-0.00736546653146833,-0.020297719988426766,0.004416549731702432,-0.004408894918258903,0.032775683907012666,-0.04882598760549872
means,-0.0015925142966938892,-0.003098276745361385,-0.0033711746761622614,0.020403657311678505,-0.022327850804152727,0.015831850989630643,0.007833298793652948,0.013678262914744437,0.0022337243633716855,0.020297124405856754
secret,0.008738356289633136,0.011809081267840112,0.0047301115298905815,0.0070493222446949486,0.021703978010694177,-0.013555031745818296,0.04857166508521765,0.02407714309460039,-0.013569413146116987,0.0391345631465461
laughter,-0.004099534805307474,-0.00604413124638065,-0.0357640438132335,-0.00151536679155919,-0.02700282631342065,0.003116686681842249,0.004200594192114646,-0.019180349345865527,0.0196355195982551,-0.011588951085466969
young,-0.007105039456094848,-0.003181305669792563,0.047736707807218906,-0.01818622567872238,-0.03067896062594717,0.026707251433064603,-0.019022539260911246,0.025050204154945244,0.04171122056308635,0.02712549876693556
paper,-0.00636032797742232,0.00047866126984449307,0.007410290178821812,-0.06292074711586913,0.009853874814300452,0.012997334896541646,0.020752683819349152,0.01664252975737777,0.00045626438382766784,0.045050128399694446
sounds,0.0023514789291258303,-0.004189146133189543,-0.012221383729280324,-0.0019957278692443133,-0.005798628064622588,0.011414026078093364,0.01538254569169248,-0.03323752354661253,0.0037494293686169446,0.008194066882372448
relief,-1.7904203008779458e-05,0.006471028165775681,-0.02169819886402822,-0.005651033637405718,0.006852683084143592,0.007574001351196563,-0.008467318670404499,-0.018324504782881498,-0.0020231578066682975,-0.007439525141023038
wooden,0.00377733561406928,0.0007486146538954549,0.0002853968941823168,-0.013648198755223818,-0.017952806377639102,-0.024676091444656476,-0.0006808299848756855,0.015160148292175744,-0.010668606420406937,0.023180454401944862
lowered,-0.0007421499636742117,0.011662059301774004,0.009010221548204286,0.023459285937513875,-0.010011310567831479,0.007609855203998675,0.03191203120332758,-0.014806058227690376,0.013444548473618654,-0.015686327874733202
careful,0.004932192547175724,-0.0012629002645734775,-0.004180719612715225,-0.0003868411698229635,-0.0122660491745107,-0.015583119479743964,-0.003020371050987957,0.0028836059563637087,0.02169541370575584,-0.014344724955157725
packed,-0.0009859258848390411,0.005707521542243442,-0.011812399904105004,-0.0338081856586982,-0.007564065453890731,-0.00898367885318938,-0.028555121380904398,0.010989185845013686,-0.006763907863955608,-0.017441445950280313
danger,0.0003562368626505089,-0.017026119883897208,0.0321545168295349,0.008907326276235202,-0.01564914460442131,0.0028591783152876835,0.006974539183438037,-0.017104843553036205,0.014070514686771033,-0.006118730964778125
pause,0.007811624515046663,-0.00425713657329758,-0.016795444891481822,0.004971522843761932,-0.029575974347619216,0.003581639441389057,0.004392532278114767,-0.004935981875580431,0.004599016374993438,0.024258367445461615
deeply,0.010089119023416233,-0.014467128449015185,-0.00984797886494192,0.0032803884708933707,-0.02175111088254433,0.00307636132080135,-0.001029617829568914,0.004348533822254055,0.013632619085305825,0.0266306947121284
kitchen,-0.028533721037892854,-0.04021675739226481,0.13016533927376647,-0.23341617584127458,0.11702802422396792,-0.13212099178585673,-0.027856614941517296,-0.20083269853474534,-0.04266993522031289,0.043679865545543914
seriously,-0.005195063991299416,-0.006159096114855791,-0.03004191152299617,-0.020727172239487515,0.005371678955475807,-0.02364377346496543,0.013451218481677359,-0.003365596099673625,0.0072958874758768675,-0.018947045194244106
tip,-0.004794885185504274,0.008444078990549697,0.015490965440164062,0.023287402092615084,-0.02539411128100562,0.0047144178642897884,-0.003465844016387813,-0.008365287205903139,-0.019631685372575248,-0.026177480237478873
suggested,0.005552457038885249,-0.0026228127845708484,-0.012586904214059747,0.00010750341980775809,0.012753021967034529,0.023489214927417703,0.003374713260669031,-0.01677570800931169,-0.020267327059667505,-0.011814368775002429
impression,-0.0012448395499694298,0.006345969311304131,-0.006675610362587998,-0.0022425411531146813,-0.02925079423970169,-0.015512730535720231,0.007837571019745759,-0.006982680212148243,0.03268463355271136,0.005485627813935938
plan,-0.004938102606748322,0.03395980195713217,0.04059142673797235,0.03854581842350328,-0.026540784397211376,0.009031518206363217,0.020983933794255595,0.0007651500033733363,-0.018689135712732403,0.030585722833604487
theyll,0.005517289837958243,-0.005788688344119741,0.016482175715439768,-0.02214301322501213,0.02179312791798337,-0.04983758845728302,-0.004433640820764008,-0.00866194507749252,-0.0051148488988814154,0.0029701847100134554
theyd,0.023559014429893256,0.007843994150304847,-0.004033695361960017,-0.01323218089429524,0.06517990375412318,0.012314928186979988,0.012572411561287508,0.04162907700171653,-0.01337085162997803,0.042288111219667086
stepped,0.002775514436978452,0.003614192402569744,0.005859037176398587,0.0012418580606329095,-0.0066384088982055995,0.006470263248764249,-0.00962652834499506,0.03117226250220884,0.017446074554943382,-0.02597391570227617
realized,0.0004202510668513045,0.0015993559410844439,0.012325645830323775,0.010059256508063982,0.026470907671094248,0.02725906237670658,0.0022742818891883314,0.04007871279516392,-0.016872652995019877,-0.01746927730301217
tonight,-0.0029911039578122854,0.008871319351909894,0.028137078454720764,0.043730725877962694,0.006833777360652937,0.04298754492195067,0.04006553022692407,0.003085897088108122,0.0022849911517247848,0.012463176474464552
hat,-0.006594286444148907,-0.005707229969851591,-0.041664167044667376,-0.006108937091056451,-0.045129406704545086,-0.03527463128818901,-0.045772743430696636,0.023665520509265563,0.06734697482477695,-0.054083528957310306
sighed,0.011109739939422667,0.0031195759401837025,-0.009427725715835125,-0.006786435538977048,-0.010714305827386346,0.0005958776451176097,-0.002062731792729431,-0.004208884809266399,0.0026810334401164413,0.0493169834903959
shining,-0.0038838058459319015,0.0029818214694090216,0.0161950780586297,0.03284357344709031,-0.019044352769198112,0.018127468704017432,0.019378473869513097,-0.0011294100668974645,-0.0097350843970814,-0.0148117294775479
brother,0.0005410184618986452,0.014122215703154998,0.048981180560680224,-0.011695070394439256,0.029445554698220085,0.027700241129171077,-0.012808650007481532,0.06480986275184557,0.03953003254268839,0.022944999833581926
wing,0.0068417411531411405,0.004305921476377046,-0.04118979872965617,0.03717416976774523,0.005613352019200047,-0.001742356998032575,0.03242690642486582,0.021943326580235668,0.010131008393851544,0.015050065949657583
dormitory,-0.0012740089740119003,-0.003927952078630741,-0.055715453141458524,0.014368933560663853,-0.0016755179874342564,-0.0034783530463002926,0.014607440752571326,0.01576158769520796,0.024800607513119615,0.03295366910702008
cool,-0.0042255062362339686,0.004445977698289251,-0.0058649836512352045,-0.00012759091381275741,-0.021459744649382183,-0.003279837834317303,-0.013389769295643708,-0.01808832617978297,0.014958954885431336,-0.0011381416166385831
gaze,-0.0011171687191862513,0.004530934082577138,0.008532054778045731,0.004002368765160497,-0.02193574674687489,-0.0033198660863784325,0.008034292331190015,0.008794806215770943,0.009899136936767047,0.003454984592573114
gleaming,8.879226118700781e-05,0.014261426406863578,0.006471672495144533,0.011109057599790284,0.00011967931630763102,0.024344569570619992,-0.005331909969257695,-0.013308991509934328,0.022618855706478563,-0.007221666981376051
shouting,-0.003939147769148763,-0.03728317880831328,-0.009940402665598482,0.023146606206149226,0.011930288501331857,-0.0024894005935472423,0.005868364226907878,-0.0036809516950681654,0.003867788305376247,0.0005295929408864935
hello,-0.003172296859514472,-0.008401325814521772,-0.0059358340875061396,-0.04025662408728636,-0.005935987192127402,-0.0030812334439470146,-0.004791905245734557,0.010468334791550958,0.0018463143103914692,-0.008023916336368233
moon,-0.0018945242884168731,0.006753401255802329,0.01966757549617939,-0.0010414501065013082,0.0013009846316272733,0.004202463714379582,0.03289777864310318,0.007574273003757724,0.03394297478188541,-0.01459147773799165
interested,0.004341885933696611,-0.002713643448244525,-0.0075123366168904455,-0.008289539243439946,-0.0160855407570174,0.012713576202756488,0.0092934064754479,0.015435404495827771,0.03336945714854632,-0.01148342697412442
dragged,-0.004070150505558004,2.6312509813315466e-05,0.01658802244113929,0.024868679632442513,0.002180727887437873,-0.001035816553326288,-0.004501255742998242,-0.015204552183013597,-0.008813070188996082,-0.013470727886387429
missing,-0.003306778720260098,0.01725016891469394,0.01117972741620987,-0.001176716286753027,0.008308067044516636,0.015740731999319645,0.00442116648364634,0.006903433844563321,-0.023085546802754167,0.003275515668687303
burning,-0.0047676254413235005,0.01007171748664925,0.01818939953989002,-0.0030833616247934125,-0.012405162291773656,0.01299206943932418,0.013115824820930683,-0.009968856621979183,-0.016251377292475215,0.0028507476467133763
lesson,0.000693392129926813,-0.05737189247089636,-0.19235106946381625,-0.024681615304026433,-0.13563423444554631,0.06323056856463119,0.08247159482233422,0.005390262273161574,-0.10184026487815957,-0.02943731702371971
escape,-0.004753781189507501,0.0066204356133311845,0.034434151553086566,-0.00883109466093551,0.0008086138465567089,0.0024533892019274624,0.021974220366812357,-0.0207528493823003,-0.012600385388870062,0.022082884164570674
corridors,0.0019338076545738483,0.004216328843574172,-0.06132927822512605,-0.0003173314886472374,-0.02273025102378552,-0.0052361310597191174,-0.004470331019332843,-0.00814009734558074,-0.007612262945581204,-0.013998385680082185
aside,-0.005117330652254565,0.01740338890744696,0.02495283348659117,0.021432285590671608,0.011826681915743464,0.006479145928274525,0.03463544755873485,0.017256614990867728,-0.013580443663548809,-0.0038013557739909358
immediately,-0.002228034298868198,-0.003259766918661513,-0.025364820255257686,-0.00015661211146622984,-0.01233620084701487,0.004684465107605239,0.005114657644650035,-0.010471404798945658,0.008162778770774017,0.010986292895298778
showed,-0.0023088764053227737,-0.011675187033771394,-0.0009542711643182542,0.020545498976934404,0.006906852827003039,0.012650099606095519,-0.0036728664094669073,0.021604866760214347,-0.0018279051812199038,0.011209116159925491
alive,-0.005506561288272765,0.008459982454085717,0.038857518098526535,0.011672535029900752,-0.008405589280945607,0.04305539291375081,0.022597648216155952,0.004384006450456582,-0.011647908431823556,0.04223695056130887
forehead,0.006753757382780163,0.0101665996344472,0.023222307933865146,-0.03356507786352132,0.019968131939321187,0.0335117647230865,0.004833420664618864,-0.027523694894633098,-0.022000394754184874,0.015643699628040245
sky,-0.0032756023574303157,0.005025120169865595,0.015491794738219473,-0.0087991419891049,0.022096544629366898,0.0034564409591425972,-0.02026325924331266,-0.0164007356711713,-0.00847951891597803,0.02144959041444762
knocked,0.010513743164040726,-0.008850842780489617,-0.011456127217818217,0.005621846513523149,0.026374746164996642,-0.0003309708426369243,0.005822057383084262,0.01171408460854624,0.004118600053098947,-0.004627993642522294
bring,0.0012597979055547217,0.005472567307642585,0.004842512908548401,-0.0008937083937792082,-0.006770200084338193,0.007210383178481705,0.013975086172786496,0.0016893540599884314,0.0003037184233946215,0.021184639746816055
climbed,0.0026578595231655172,0.0055285351861129655,-0.03777217983588147,-0.0014354379725904612,0.010626475631776072,0.007675414552588092,-0.011937376179945556,0.011227397181290165,-0.014065113029391087,-0.031343739555366394
single,0.0006760463158011742,-0.0046504514483300605,-0.0163318273942281,-0.0018388675379130267,0.0003041594284021793,-0.005061071155561078,0.010767692692828153,0.005866292212477279,0.018184628378041218,-0.00018383608340253503
scared,0.013964668810013988,0.013307711657794027,0.014596245901894239,0.014184905951883734,0.009030168286714475,0.024341118547725193,0.04515751421716918,0.01317162987773499,0.005207392903492352,-0.022540701788503432
teeth,0.01223758806122175,-0.0254020339493392,0.005645003277945084,-0.007602941215678289,0.015099008909661798,-0.005763858078099544,0.02029186433227496,-0.009687399759940055,-0.005772479263050084,0.00039216837056144256
hole,0.005576114005466734,0.00015842382332933793,-0.04096958063386349,0.020969970374268516,0.015182288494166432,-0.00043971861982089705,-0.0022770019512132985,0.01307028718991548,-0.040775139823562845,-0.009380574548211503
panting,-0.004326332104801901,0.014393867919734219,0.016202136261785214,0.023406576108290045,-0.007476130676951328,-0.0008671702994748744,0.0072986264941810935,0.006092429327946038,-0.015310504838226558,-0.02814510901646995
agreed,0.0052293961900084915,0.01225493261895938,4.700396302939821e-05,-0.0030884602364675585,0.003899943053447312,-0.003392027062149559,-0.02739063599133283,0.014562368956906744,-0.01735605794403377,0.02607813032464308
meanwhile,0.006519682407223071,-0.000252212360307562,-0.007807626287664518,0.00381392766922259,0.009962869978495641,0.011118834692475415,-0.015408467374055186,-0.010480365966038624,0.020819750495213205,0.01021553544217279
lake,0.007309947059098321,0.004828339570160955,0.02165298333514894,0.07188245016701424,-0.021909777930833714,-0.05989172825351256,-0.054697087363777895,0.05106235032487437,-0.03553402388385079,-0.059810676747333764
act,-0.001221384973788221,0.0031924256498728197,0.011826941790861772,0.004765118161356458,-0.02686648396274214,-0.00041081920785645523,0.01632415277155338,0.004992193166552037,-0.006013400587921121,0.0026389547794348667
business,0.001124579972688439,-0.0008254357430756474,-0.00803963077779819,-0.02291712203768625,-0.010126839032930738,0.0048679286654712255,0.00017910076878880789,0.016991233728321363,0.015529882944085475,0.0005543269925266442
points,0.0052275611802043995,-0.026568125673820095,-0.12538173493694366,0.08744518983516146,0.07114137430983684,0.09477090411214649,0.02350528892037221,0.03863787052429829,0.018283198027446056,0.07021512387990503
double,-0.003463441943311957,0.0034528897722449128,-0.01629432958446516,0.004307925720407411,-0.021831692375814754,-0.00032156483668461914,0.027275659701024014,0.0031037907997190813,-0.008523464691215631,-0.013243767811105549
glittering,-0.0022546367427313052,-0.005143091384293978,0.0019086439088036903,0.013395513154138746,-0.003649269012020821,0.008274332456420246,0.006612042021284168,0.017397520015626795,0.006116252723340362,-0.0028715736731963846
homework,-0.00105821554692577,-0.016469335192561853,-0.1072615586188485,-0.029423691210224416,-0.058531185157916284,0.017388574844410608,0.05985527445177553,-0.023804822204693866,-0.020685246361956195,0.05469136439698272
o,0.2777930612236442,-0.011146263141878604,0.02038468412242865,0.020974796951686418,-0.08620936083363162,-0.27655861207273225,0.006405180336274415,0.07393949536409966,-0.06983834887565703,0.13869653686626712
tables,-0.0031627882109474498,-0.011923939148929797,-0.03514003109229464,-0.0034339905464409967,-0.024948333224197053,-0.02210220510929544,-0.01251109677415812,-0.009286948568215832,0.015282090240743973,-0.029097725361938352
excitedly,0.0017483452401551487,-0.012398762969524203,-0.030859668425461412,-0.01606940958936853,0.017819216480276446,-0.02484575417695997,0.010562950394505903,0.015439967100631861,-0.013541414615502253,-0.00820591181933996
trunk,-0.006911402853007318,0.04863147680950102,0.04064321390409192,-0.11051740577781252,0.034255033569021404,-0.05718210957972747,-0.010435316890464133,-0.0258751663893898,0.09550362704173507,-0.05512942627495441
fury,-0.004362901458593044,0.01790240942533392,0.006808558246987035,0.020719261468680784,0.002743345178938364,0.007934047940612053,0.016507410526697457,0.0003694625987853349,-0.007199557907130734,0.012289673329152245
calmly,-0.0025878821459673703,0.00010165493596780936,0.008745566263224742,-0.013507127485283849,-0.02202772700844489,0.007189222643070712,0.042982551277378565,-0.005633280910089213,0.0227950242298772,-0.0063035151740418365
lie,-0.006682205732270451,-0.008690746160818549,0.0011186773952522211,0.009151543193469447,0.008048794391896789,0.016260206519971593,0.007396005208604159,0.018008282329840433,0.013695716455541792,0.02148870745907209
